dress_id,name,type,color,color_family,suitable_skin_tones,suitable_body_types,occasion,style_category,fabric,price_range,image_url,description,myntra_url,flipkart_url,meesho_url
DRS0171,Regal Plum Gown,Gown,Plum,Purple,Dusky|Fair,Hourglass|Inverted Triangle|Pear|Rectangle,Party|Wedding,Western,Net,₹1000-₹3000,https://picsum.photos/seed/gown-171/600/800,"A western gown in plum with mirror work, crafted in net for party, wedding moments.",https://www.myntra.com/gown-plum?rawQuery=Regal+Plum+Gown+Party+Wedding,https://www.flipkart.com/search?q=Regal+Plum+Gown+Party+Wedding,https://meesho.com/search?q=gown+plum
DRS0172,Statement Rust Salwar Suit,Salwar Suit,Rust,Orange,Dusky|Wheatish,Apple|Hourglass,Casual|Wedding,Indo-Western,Georgette,₹3000-₹8000,https://picsum.photos/seed/salwar-suit-172/600/800,"A indo-western salwar suit in rust with structured silhouette, crafted in georgette for casual, wedding moments.",https://www.myntra.com/salwar-suit-rust?rawQuery=Statement+Rust+Salwar+Suit+Casual+Wedding,https://www.flipkart.com/search?q=Statement+Rust+Salwar+Suit+Casual+Wedding,https://meesho.com/search?q=salwar-suit+rust
DRS0173,Luxe Amber Lehenga,Lehenga,Amber,Yellow,Deep|Fair|Wheatish,Pear|Rectangle,Festive|Party,Indo-Western,Silk,₹8000+,https://picsum.photos/seed/lehenga-173/600/800,"A indo-western lehenga in amber with zari border, crafted in silk for party, festive moments.",https://www.myntra.com/lehenga-amber?rawQuery=Luxe+Amber+Lehenga+Party+Festive,https://www.flipkart.com/search?q=Luxe+Amber+Lehenga+Party+Festive,https://meesho.com/search?q=lehenga+amber
DRS0174,Classic Jet Black Kurti,Kurti,Jet Black,Black,Deep|Fair,Hourglass|Pear|Rectangle,Date Night,Traditional,Cotton,₹500-₹1000,https://picsum.photos/seed/kurti-174/600/800,"A traditional kurti in jet black with thread embroidery, crafted in cotton for date night moments.",https://www.myntra.com/kurti-jet-black?rawQuery=Classic+Jet+Black+Kurti+Date+Night,https://www.flipkart.com/search?q=Classic+Jet+Black+Kurti+Date+Night,https://meesho.com/search?q=kurti+jet-black
DRS0175,Statement Taupe Co-ord Set,Co-ord Set,Taupe,Neutral,Dusky|Fair|Wheatish,Hourglass|Pear,Casual,Western,Silk,₹3000-₹8000,https://picsum.photos/seed/co-ord-set-175/600/800,"A western co-ord set in taupe with printed motifs, crafted in silk for casual moments.",https://www.myntra.com/co-ord-set-taupe?rawQuery=Statement+Taupe+Co-ord+Set+Casual,https://www.flipkart.com/search?q=Statement+Taupe+Co-ord+Set+Casual,https://meesho.com/search?q=co-ord-set+taupe
DRS0176,Embroidered Smoky Black Lehenga,Lehenga,Smoky Black,Black,Deep|Dusky|Fair|Wheatish,Apple|Inverted Triangle|Pear|Rectangle,Festive|Party,Traditional,Net,₹3000-₹8000,https://picsum.photos/seed/lehenga-176/600/800,"A traditional lehenga in smoky black with pearl accents, crafted in net for party, festive moments.",https://www.myntra.com/lehenga-smoky-black?rawQuery=Embroidered+Smoky+Black+Lehenga+Party+Festive,https://www.flipkart.com/search?q=Embroidered+Smoky+Black+Lehenga+Party+Festive,https://meesho.com/search?q=lehenga+smoky-black
DRS0177,Statement Rani Pink Saree,Saree,Rani Pink,Pink,Deep|Dusky|Fair,Apple|Hourglass|Inverted Triangle|Rectangle,Date Night,Fusion,Silk,₹3000-₹8000,https://picsum.photos/seed/saree-177/600/800,"A fusion saree in rani pink with zari border, crafted in silk for date night moments.",https://www.myntra.com/saree-rani-pink?rawQuery=Statement+Rani+Pink+Saree+Date+Night,https://www.flipkart.com/search?q=Statement+Rani+Pink+Saree+Date+Night,https://meesho.com/search?q=saree+rani-pink
DRS0178,Statement Rani Pink Saree,Saree,Rani Pink,Pink,Deep|Fair|Wheatish,Apple|Hourglass|Pear|Rectangle,Date Night|Party|Wedding,Fusion,Cotton,₹3000-₹8000,https://picsum.photos/seed/saree-178/600/800,"A fusion saree in rani pink with printed motifs, crafted in cotton for wedding, party, date night moments.",https://www.myntra.com/saree-rani-pink?rawQuery=Statement+Rani+Pink+Saree+Wedding+Party+Date+Night,https://www.flipkart.com/search?q=Statement+Rani+Pink+Saree+Wedding+Party+Date+Night,https://meesho.com/search?q=saree+rani-pink
DRS0179,Handcrafted Taupe Co-ord Set,Co-ord Set,Taupe,Neutral,Deep|Fair,Hourglass|Inverted Triangle,Office,Fusion,Georgette,₹1000-₹3000,https://picsum.photos/seed/co-ord-set-179/600/800,"A fusion co-ord set in taupe with ruffled drape, crafted in georgette for office moments.",https://www.myntra.com/co-ord-set-taupe?rawQuery=Handcrafted+Taupe+Co-ord+Set+Office,https://www.flipkart.com/search?q=Handcrafted+Taupe+Co-ord+Set+Office,https://meesho.com/search?q=co-ord-set+taupe
DRS0180,Classic Lavender Western Dress,Western Dress,Lavender,Purple,Deep|Dusky|Fair|Wheatish,Hourglass|Pear,Casual|Office,Fusion,Cotton,₹1000-₹3000,https://picsum.photos/seed/western-dress-180/600/800,"A fusion western dress in lavender with sequin highlights, crafted in cotton for office, casual moments.",https://www.myntra.com/western-dress-lavender?rawQuery=Classic+Lavender+Western+Dress+Office+Casual,https://www.flipkart.com/search?q=Classic+Lavender+Western+Dress+Office+Casual,https://meesho.com/search?q=western-dress+lavender
DRS0181,Regal Fuchsia Lehenga,Lehenga,Fuchsia,Pink,Deep|Dusky|Fair|Wheatish,Inverted Triangle|Rectangle,Festive|Party|Wedding,Fusion,Georgette,₹3000-₹8000,https://picsum.photos/seed/lehenga-181/600/800,"A fusion lehenga in fuchsia with zari border, crafted in georgette for festive, party, wedding moments.",https://www.myntra.com/lehenga-fuchsia?rawQuery=Regal+Fuchsia+Lehenga+Festive+Party+Wedding,https://www.flipkart.com/search?q=Regal+Fuchsia+Lehenga+Festive+Party+Wedding,https://meesho.com/search?q=lehenga+fuchsia
DRS0182,Floral Ruby Saree,Saree,Ruby,Red,Deep|Fair,Apple|Hourglass|Inverted Triangle|Rectangle,Party|Wedding,Traditional,Georgette,₹3000-₹8000,https://picsum.photos/seed/saree-182/600/800,"A traditional saree in ruby with printed motifs, crafted in georgette for wedding, party moments.",https://www.myntra.com/saree-ruby?rawQuery=Floral+Ruby+Saree+Wedding+Party,https://www.flipkart.com/search?q=Floral+Ruby+Saree+Wedding+Party,https://meesho.com/search?q=saree+ruby
DRS0183,Statement Maroon Lehenga,Lehenga,Maroon,Red,Deep|Wheatish,Inverted Triangle|Pear|Rectangle,Festive|Party|Wedding,Traditional,Silk,₹8000+,https://picsum.photos/seed/lehenga-183/600/800,"A traditional lehenga in maroon with ruffled drape, crafted in silk for festive, party, wedding moments.",https://www.myntra.com/lehenga-maroon?rawQuery=Statement+Maroon+Lehenga+Festive+Party+Wedding,https://www.flipkart.com/search?q=Statement+Maroon+Lehenga+Festive+Party+Wedding,https://meesho.com/search?q=lehenga+maroon
DRS0184,Graceful Coral Salwar Suit,Salwar Suit,Coral,Red,Deep|Fair|Wheatish,Hourglass|Inverted Triangle|Pear|Rectangle,Casual|Festive|Wedding,Indo-Western,Georgette,₹500-₹1000,https://picsum.photos/seed/salwar-suit-184/600/800,"A indo-western salwar suit in coral with thread embroidery, crafted in georgette for festive, casual, wedding moments.",https://www.myntra.com/salwar-suit-coral?rawQuery=Graceful+Coral+Salwar+Suit+Festive+Casual+Wedding,https://www.flipkart.com/search?q=Graceful+Coral+Salwar+Suit+Festive+Casual+Wedding,https://meesho.com/search?q=salwar-suit+coral
DRS0185,Handcrafted Lilac Saree,Saree,Lilac,Purple,Deep|Dusky|Fair|Wheatish,Apple|Hourglass,Date Night|Festive|Party,Fusion,Net,₹3000-₹8000,https://picsum.photos/seed/saree-185/600/800,"A fusion saree in lilac with structured silhouette, crafted in net for party, festive, date night moments.",https://www.myntra.com/saree-lilac?rawQuery=Handcrafted+Lilac+Saree+Party+Festive+Date+Night,https://www.flipkart.com/search?q=Handcrafted+Lilac+Saree+Party+Festive+Date+Night,https://meesho.com/search?q=saree+lilac
DRS0186,Luxe Rose Pink Western Dress,Western Dress,Rose Pink,Pink,Dusky|Fair|Wheatish,Apple|Hourglass|Pear|Rectangle,Date Night,Western,Cotton,₹3000-₹8000,https://picsum.photos/seed/western-dress-186/600/800,"A western western dress in rose pink with printed motifs, crafted in cotton for date night moments.",https://www.myntra.com/western-dress-rose-pink?rawQuery=Luxe+Rose+Pink+Western+Dress+Date+Night,https://www.flipkart.com/search?q=Luxe+Rose+Pink+Western+Dress+Date+Night,https://meesho.com/search?q=western-dress+rose-pink
DRS0187,Graceful Wine Western Dress,Western Dress,Wine,Red,Fair|Wheatish,Hourglass|Inverted Triangle|Rectangle,Date Night|Party,Western,Net,₹500-₹1000,https://picsum.photos/seed/western-dress-187/600/800,"A western western dress in wine with ruffled drape, crafted in net for date night, party moments.",https://www.myntra.com/western-dress-wine?rawQuery=Graceful+Wine+Western+Dress+Date+Night+Party,https://www.flipkart.com/search?q=Graceful+Wine+Western+Dress+Date+Night+Party,https://meesho.com/search?q=western-dress+wine
DRS0188,Classic Champagne Saree,Saree,Champagne,Neutral,Dusky|Fair,Inverted Triangle|Pear,Date Night|Festive|Wedding,Traditional,Georgette,₹3000-₹8000,https://picsum.photos/seed/saree-188/600/800,"A traditional saree in champagne with pearl accents, crafted in georgette for festive, date night, wedding moments.",https://www.myntra.com/saree-champagne?rawQuery=Classic+Champagne+Saree+Festive+Date+Night+Wedding,https://www.flipkart.com/search?q=Classic+Champagne+Saree+Festive+Date+Night+Wedding,https://meesho.com/search?q=saree+champagne
DRS0189,Statement Taupe Lehenga,Lehenga,Taupe,Neutral,Deep|Wheatish,Apple|Inverted Triangle,Festive|Party|Wedding,Fusion,Silk,₹3000-₹8000,https://picsum.photos/seed/lehenga-189/600/800,"A fusion lehenga in taupe with ombre dyeing, crafted in silk for festive, party, wedding moments.",https://www.myntra.com/lehenga-taupe?rawQuery=Statement+Taupe+Lehenga+Festive+Party+Wedding,https://www.flipkart.com/search?q=Statement+Taupe+Lehenga+Festive+Party+Wedding,https://meesho.com/search?q=lehenga+taupe
DRS0190,Classic Emerald Salwar Suit,Salwar Suit,Emerald,Green,Deep|Fair|Wheatish,Hourglass|Inverted Triangle|Pear|Rectangle,Casual|Office|Wedding,Indo-Western,Georgette,₹1000-₹3000,https://picsum.photos/seed/salwar-suit-190/600/800,"A indo-western salwar suit in emerald with sequin highlights, crafted in georgette for office, wedding, casual moments.",https://www.myntra.com/salwar-suit-emerald?rawQuery=Classic+Emerald+Salwar+Suit+Office+Wedding+Casual,https://www.flipkart.com/search?q=Classic+Emerald+Salwar+Suit+Office+Wedding+Casual,https://meesho.com/search?q=salwar-suit+emerald
DRS0191,Contemporary Cream Lehenga,Lehenga,Cream,Neutral,Deep|Fair,Apple|Inverted Triangle,Party,Traditional,Net,₹3000-₹8000,https://picsum.photos/seed/lehenga-191/600/800,"A traditional lehenga in cream with ruffled drape, crafted in net for party moments.",https://www.myntra.com/lehenga-cream?rawQuery=Contemporary+Cream+Lehenga+Party,https://www.flipkart.com/search?q=Contemporary+Cream+Lehenga+Party,https://meesho.com/search?q=lehenga+cream
DRS0192,Classic Sage Co-ord Set,Co-ord Set,Sage,Green,Dusky|Fair,Hourglass|Inverted Triangle|Pear|Rectangle,Casual|Date Night|Office,Fusion,Georgette,₹3000-₹8000,https://picsum.photos/seed/co-ord-set-192/600/800,"A fusion co-ord set in sage with ombre dyeing, crafted in georgette for date night, casual, office moments.",https://www.myntra.com/co-ord-set-sage?rawQuery=Classic+Sage+Co-ord+Set+Date+Night+Casual+Office,https://www.flipkart.com/search?q=Classic+Sage+Co-ord+Set+Date+Night+Casual+Office,https://meesho.com/search?q=co-ord-set+sage
DRS0193,Regal Powder Blue Lehenga,Lehenga,Powder Blue,Blue,Deep|Dusky|Wheatish,Apple|Hourglass|Inverted Triangle|Rectangle,Festive|Party|Wedding,Traditional,Net,₹3000-₹8000,https://picsum.photos/seed/lehenga-193/600/800,"A traditional lehenga in powder blue with mirror work, crafted in net for wedding, party, festive moments.",https://www.myntra.com/lehenga-powder-blue?rawQuery=Regal+Powder+Blue+Lehenga+Wedding+Party+Festive,https://www.flipkart.com/search?q=Regal+Powder+Blue+Lehenga+Wedding+Party+Festive,https://meesho.com/search?q=lehenga+powder-blue
DRS0194,Embroidered Ivory Lehenga,Lehenga,Ivory,Neutral,Deep|Dusky|Fair|Wheatish,Hourglass|Rectangle,Festive|Party|Wedding,Traditional,Net,₹8000+,https://picsum.photos/seed/lehenga-194/600/800,"A traditional lehenga in ivory with pearl accents, crafted in net for festive, party, wedding moments.",https://www.myntra.com/lehenga-ivory?rawQuery=Embroidered+Ivory+Lehenga+Festive+Party+Wedding,https://www.flipkart.com/search?q=Embroidered+Ivory+Lehenga+Festive+Party+Wedding,https://meesho.com/search?q=lehenga+ivory
DRS0195,Handcrafted Amber Lehenga,Lehenga,Amber,Yellow,Dusky|Fair|Wheatish,Apple|Hourglass,Wedding,Fusion,Silk,₹3000-₹8000,https://picsum.photos/seed/lehenga-195/600/800,"A fusion lehenga in amber with ruffled drape, crafted in silk for wedding moments.",https://www.myntra.com/lehenga-amber?rawQuery=Handcrafted+Amber+Lehenga+Wedding,https://www.flipkart.com/search?q=Handcrafted+Amber+Lehenga+Wedding,https://meesho.com/search?q=lehenga+amber
DRS0196,Luxe Turquoise Gown,Gown,Turquoise,Blue,Dusky|Fair|Wheatish,Apple|Hourglass|Pear,Party|Wedding,Fusion,Net,₹3000-₹8000,https://picsum.photos/seed/gown-196/600/800,"A fusion gown in turquoise with mirror work, crafted in net for wedding, party moments.",https://www.myntra.com/gown-turquoise?rawQuery=Luxe+Turquoise+Gown+Wedding+Party,https://www.flipkart.com/search?q=Luxe+Turquoise+Gown+Wedding+Party,https://meesho.com/search?q=gown+turquoise
DRS0197,Statement Royal Blue Salwar Suit,Salwar Suit,Royal Blue,Blue,Deep|Dusky|Fair|Wheatish,Inverted Triangle|Rectangle,Casual|Festive,Indo-Western,Silk,₹3000-₹8000,https://picsum.photos/seed/salwar-suit-197/600/800,"A indo-western salwar suit in royal blue with zari border, crafted in silk for casual, festive moments.",https://www.myntra.com/salwar-suit-royal-blue?rawQuery=Statement+Royal+Blue+Salwar+Suit+Casual+Festive,https://www.flipkart.com/search?q=Statement+Royal+Blue+Salwar+Suit+Casual+Festive,https://meesho.com/search?q=salwar-suit+royal-blue
DRS0198,Contemporary Coral Co-ord Set,Co-ord Set,Coral,Red,Fair|Wheatish,Inverted Triangle|Pear,Date Night,Indo-Western,Silk,₹1000-₹3000,https://picsum.photos/seed/co-ord-set-198/600/800,"A indo-western co-ord set in coral with zari border, crafted in silk for date night moments.",https://www.myntra.com/co-ord-set-coral?rawQuery=Contemporary+Coral+Co-ord+Set+Date+Night,https://www.flipkart.com/search?q=Contemporary+Coral+Co-ord+Set+Date+Night,https://meesho.com/search?q=co-ord-set+coral
DRS0199,Contemporary Rose Pink Co-ord Set,Co-ord Set,Rose Pink,Pink,Deep|Fair,Apple|Inverted Triangle|Pear|Rectangle,Casual|Date Night|Office,Indo-Western,Georgette,₹3000-₹8000,https://picsum.photos/seed/co-ord-set-199/600/800,"A indo-western co-ord set in rose pink with sequin highlights, crafted in georgette for casual, date night, office moments.",https://www.myntra.com/co-ord-set-rose-pink?rawQuery=Contemporary+Rose+Pink+Co-ord+Set+Casual+Date+Night+Office,https://www.flipkart.com/search?q=Contemporary+Rose+Pink+Co-ord+Set+Casual+Date+Night+Office,https://meesho.com/search?q=co-ord-set+rose-pink
DRS0200,Regal Royal Blue Salwar Suit,Salwar Suit,Royal Blue,Blue,Dusky|Wheatish,Hourglass|Inverted Triangle|Rectangle,Casual|Festive|Wedding,Indo-Western,Cotton,₹1000-₹3000,https://picsum.photos/seed/salwar-suit-200/600/800,"A indo-western salwar suit in royal blue with flowy hemline, crafted in cotton for festive, casual, wedding moments.",https://www.myntra.com/salwar-suit-royal-blue?rawQuery=Regal+Royal+Blue+Salwar+Suit+Festive+Casual+Wedding,https://www.flipkart.com/search?q=Regal+Royal+Blue+Salwar+Suit+Festive+Casual+Wedding,https://meesho.com/search?q=salwar-suit+royal-blue
DRS0201,Floral Maroon Co-ord Set,Co-ord Set,Maroon,Red,Deep|Dusky|Wheatish,Apple|Hourglass|Pear,Date Night,Fusion,Silk,₹1000-₹3000,https://picsum.photos/seed/co-ord-set-201/600/800,"A fusion co-ord set in maroon with thread embroidery, crafted in silk for date night moments.",https://www.myntra.com/co-ord-set-maroon?rawQuery=Floral+Maroon+Co-ord+Set+Date+Night,https://www.flipkart.com/search?q=Floral+Maroon+Co-ord+Set+Date+Night,https://meesho.com/search?q=co-ord-set+maroon
DRS0202,Floral Sunflower Salwar Suit,Salwar Suit,Sunflower,Yellow,Deep|Dusky|Fair,Apple|Pear|Rectangle,Office|Wedding,Fusion,Silk,₹3000-₹8000,https://picsum.photos/seed/salwar-suit-202/600/800,"A fusion salwar suit in sunflower with ombre dyeing, crafted in silk for office, wedding moments.",https://www.myntra.com/salwar-suit-sunflower?rawQuery=Floral+Sunflower+Salwar+Suit+Office+Wedding,https://www.flipkart.com/search?q=Floral+Sunflower+Salwar+Suit+Office+Wedding,https://meesho.com/search?q=salwar-suit+sunflower
DRS0203,Statement Bottle Green Co-ord Set,Co-ord Set,Bottle Green,Green,Deep|Fair|Wheatish,Hourglass|Pear,Office,Indo-Western,Cotton,₹1000-₹3000,https://picsum.photos/seed/co-ord-set-203/600/800,"A indo-western co-ord set in bottle green with printed motifs, crafted in cotton for office moments.",https://www.myntra.com/co-ord-set-bottle-green?rawQuery=Statement+Bottle+Green+Co-ord+Set+Office,https://www.flipkart.com/search?q=Statement+Bottle+Green+Co-ord+Set+Office,https://meesho.com/search?q=co-ord-set+bottle-green
DRS0204,Statement Smoky Black Maxi Dress,Maxi Dress,Smoky Black,Black,Dusky|Fair|Wheatish,Hourglass|Inverted Triangle|Rectangle,Date Night,Western,Net,₹1000-₹3000,https://picsum.photos/seed/maxi-dress-204/600/800,"A western maxi dress in smoky black with zari border, crafted in net for date night moments.",https://www.myntra.com/maxi-dress-smoky-black?rawQuery=Statement+Smoky+Black+Maxi+Dress+Date+Night,https://www.flipkart.com/search?q=Statement+Smoky+Black+Maxi+Dress+Date+Night,https://meesho.com/search?q=maxi-dress+smoky-black
DRS0205,Regal Maroon Gown,Gown,Maroon,Red,Deep|Dusky|Fair|Wheatish,Apple|Inverted Triangle|Pear|Rectangle,Party,Western,Net,₹8000+,https://picsum.photos/seed/gown-205/600/800,"A western gown in maroon with sequin highlights, crafted in net for party moments.",https://www.myntra.com/gown-maroon?rawQuery=Regal+Maroon+Gown+Party,https://www.flipkart.com/search?q=Regal+Maroon+Gown+Party,https://meesho.com/search?q=gown+maroon
DRS0206,Luxe Fuchsia Saree,Saree,Fuchsia,Pink,Deep|Dusky|Wheatish,Apple|Hourglass|Rectangle,Date Night|Festive|Party,Indo-Western,Cotton,₹8000+,https://picsum.photos/seed/saree-206/600/800,"A indo-western saree in fuchsia with zari border, crafted in cotton for party, festive, date night moments.",https://www.myntra.com/saree-fuchsia?rawQuery=Luxe+Fuchsia+Saree+Party+Festive+Date+Night,https://www.flipkart.com/search?q=Luxe+Fuchsia+Saree+Party+Festive+Date+Night,https://meesho.com/search?q=saree+fuchsia
DRS0207,Graceful Onyx Saree,Saree,Onyx,Black,Deep|Dusky|Fair,Apple|Inverted Triangle|Pear,Date Night|Festive|Wedding,Indo-Western,Cotton,₹3000-₹8000,https://picsum.photos/seed/saree-207/600/800,"A indo-western saree in onyx with thread embroidery, crafted in cotton for wedding, festive, date night moments.",https://www.myntra.com/saree-onyx?rawQuery=Graceful+Onyx+Saree+Wedding+Festive+Date+Night,https://www.flipkart.com/search?q=Graceful+Onyx+Saree+Wedding+Festive+Date+Night,https://meesho.com/search?q=saree+onyx
