dress_id,name,type,color,color_family,suitable_skin_tones,suitable_body_types,occasion,style_category,fabric,pattern,fit,season,gender,brand,price_range,price_min,price_max,price,mrp,discount_pct,rating,rating_count,care,tags,description,image_url,myntra_url,flipkart_url,meesho_url
DRS0148,Classic Lemon Salwar Suit,Salwar Suit,Lemon,Yellow,Deep|Dusky|Fair,Apple|Inverted Triangle|Rectangle,Casual|Office|Wedding,Fusion,Georgette,Solid,Regular,All Season,Women,Fab India,₹500-₹1000,500,1000,805,1181,31.8,4.8,1227,Hand wash cold,wedding|deep|fair|fusion|solid|dusky|office|lemon|all season|yellow|georgette|casual|salwar suit,"A fusion salwar suit in lemon with solid design. Crafted in Georgette (Hand wash cold). Perfect for Casual, Office, Wedding. Best suited for Deep, Dusky, Fair skin tones and Apple, Inverted Triangle, Rectangle body types. By Fab India.",https://picsum.photos/seed/salwar-suit-lemon-147/600/800,https://www.myntra.com/salwar-suit-lemon?rawQuery=Classic+Lemon+Salwar+Suit+Wedding+Casual+Office,https://www.flipkart.com/search?q=Classic+Lemon+Salwar+Suit+Wedding+Casual+Office,https://meesho.com/search?q=salwar-suit+lemon
DRS0149,Statement Navy Lehenga,Lehenga,Navy,Blue,Deep|Fair,Apple|Hourglass|Pear|Rectangle,Party,Indo-Western,Georgette,Printed,Flared,All Season,Women,Libas,₹8000+,8000,25000,23337,26183,10.9,4.4,42,Hand wash cold,blue|deep|fair|navy|indo-western|printed|lehenga|all season|georgette|party,"A indo-western lehenga in navy with printed design. Crafted in Georgette (Hand wash cold). Perfect for Party. Best suited for Deep, Fair skin tones and Apple, Hourglass, Pear, Rectangle body types. By Libas.",https://picsum.photos/seed/lehenga-navy-148/600/800,https://www.myntra.com/lehenga-navy?rawQuery=Statement+Navy+Lehenga+Party,https://www.flipkart.com/search?q=Statement+Navy+Lehenga+Party,https://meesho.com/search?q=lehenga+navy
DRS0150,Regal Rust Kurti,Kurti,Rust,Orange,Dusky|Fair,Apple|Rectangle,Casual|Office,Fusion,Silk,Embroidered,Regular,Winter|Festive,Women,Rangriti,₹500-₹1000,500,1000,770,1044,26.2,4.4,306,Dry clean only,orange|winter festive|fair|rust|kurti|silk|fusion|dusky|office|embroidered|casual,"A fusion kurti in rust with embroidered design. Crafted in Silk (Dry clean only). Perfect for Casual, Office. Best suited for Dusky, Fair skin tones and Apple, Rectangle body types. By Rangriti.",https://picsum.photos/seed/kurti-rust-149/600/800,https://www.myntra.com/kurti-rust?rawQuery=Regal+Rust+Kurti+Office+Casual,https://www.flipkart.com/search?q=Regal+Rust+Kurti+Office+Casual,https://meesho.com/search?q=kurti+rust
DRS0151,Embroidered Cream Gown,Gown,Cream,Neutral,Deep|Dusky|Fair,Apple|Hourglass|Rectangle,Party|Wedding,Western,Silk,Embroidered,Fitted,Winter|Festive,Unisex,AND,₹3000-₹8000,3000,8000,5059,7350,31.2,4.7,334,Dry clean only,wedding|deep|winter festive|fair|silk|cream|neutral|gown|dusky|embroidered|party|western,"A western gown in cream with embroidered design. Crafted in Silk (Dry clean only). Perfect for Party, Wedding. Best suited for Deep, Dusky, Fair skin tones and Apple, Hourglass, Rectangle body types. By AND.",https://picsum.photos/seed/gown-cream-150/600/800,https://www.myntra.com/gown-cream?rawQuery=Embroidered+Cream+Gown+Wedding+Party,https://www.flipkart.com/search?q=Embroidered+Cream+Gown+Wedding+Party,https://meesho.com/search?q=gown+cream
DRS0152,Contemporary Olive Lehenga,Lehenga,Olive,Green,Dusky|Wheatish,Apple|Pear|Rectangle,Festive|Party,Indo-Western,Silk,Floral,Flared,Winter|Festive,Women,Libas,₹3000-₹8000,3000,8000,7532,8277,9.0,4.1,667,Dry clean only,festive|winter festive|green|olive|silk|indo-western|floral|dusky|lehenga|wheatish|party,"A indo-western lehenga in olive with floral design. Crafted in Silk (Dry clean only). Perfect for Festive, Party. Best suited for Dusky, Wheatish skin tones and Apple, Pear, Rectangle body types. By Libas.",https://picsum.photos/seed/lehenga-olive-151/600/800,https://www.myntra.com/lehenga-olive?rawQuery=Contemporary+Olive+Lehenga+Party+Festive,https://www.flipkart.com/search?q=Contemporary+Olive+Lehenga+Party+Festive,https://meesho.com/search?q=lehenga+olive
DRS0153,Classic Mauve Saree,Saree,Mauve,Pink,Deep|Dusky|Fair|Wheatish,Apple|Hourglass,Festive,Indo-Western,Net,Solid,Draped,Summer|Festive,Women,Indya,₹3000-₹8000,3000,8000,3094,4664,33.7,4.3,85,Hand wash cold,festive|deep|pink|fair|indo-western|solid|dusky|saree|net|wheatish|summer festive|mauve,"A indo-western saree in mauve with solid design. Crafted in Net (Hand wash cold). Perfect for Festive. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Hourglass body types. By Indya.",https://picsum.photos/seed/saree-mauve-152/600/800,https://www.myntra.com/saree-mauve?rawQuery=Classic+Mauve+Saree+Festive,https://www.flipkart.com/search?q=Classic+Mauve+Saree+Festive,https://meesho.com/search?q=saree+mauve
DRS0154,Regal Powder Blue Maxi Dress,Maxi Dress,Powder Blue,Blue,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Pear|Rectangle,Date Night|Festive|Party,Fusion,Net,Floral,Flowy,Summer|Festive,Women,Lakshita,₹3000-₹8000,3000,8000,3938,6430,38.8,4.1,470,Hand wash cold,powder blue|festive|blue|deep|maxi dress|fair|fusion|date night|floral|dusky|net|wheatish|summer festive|party,"A fusion maxi dress in powder blue with floral design. Crafted in Net (Hand wash cold). Perfect for Date Night, Festive, Party. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Hourglass, Pear, Rectangle body types. By Lakshita.",https://picsum.photos/seed/maxi-dress-powder-blue-153/600/800,https://www.myntra.com/maxi-dress-powder-blue?rawQuery=Regal+Powder+Blue+Maxi+Dress+Festive+Date+Night+Party,https://www.flipkart.com/search?q=Regal+Powder+Blue+Maxi+Dress+Festive+Date+Night+Party,https://meesho.com/search?q=maxi-dress+powder-blue
DRS0155,Handcrafted Fuchsia Lehenga,Lehenga,Fuchsia,Pink,Dusky|Fair|Wheatish,Hourglass|Inverted Triangle|Pear|Rectangle,Festive|Party|Wedding,Traditional,Silk,Printed,Flared,Winter|Festive,Women,Soch,₹8000+,8000,25000,16743,18355,8.8,4.2,243,Dry clean only,festive|wedding|pink|winter festive|fair|silk|dusky|printed|lehenga|wheatish|fuchsia|party|traditional,"A traditional lehenga in fuchsia with printed design. Crafted in Silk (Dry clean only). Perfect for Festive, Party, Wedding. Best suited for Dusky, Fair, Wheatish skin tones and Hourglass, Inverted Triangle, Pear, Rectangle body types. By Soch.",https://picsum.photos/seed/lehenga-fuchsia-154/600/800,https://www.myntra.com/lehenga-fuchsia?rawQuery=Handcrafted+Fuchsia+Lehenga+Wedding+Festive+Party,https://www.flipkart.com/search?q=Handcrafted+Fuchsia+Lehenga+Wedding+Festive+Party,https://meesho.com/search?q=lehenga+fuchsia
DRS0156,Handcrafted Mint Salwar Suit,Salwar Suit,Mint,Green,Deep|Dusky|Fair|Wheatish,Pear|Rectangle,Casual|Office,Fusion,Georgette,Floral,Regular,All Season,Women,Janasya,₹500-₹1000,500,1000,893,948,5.8,3.9,1442,Hand wash cold,deep|green|fair|fusion|floral|dusky|office|mint|all season|wheatish|georgette|casual|salwar suit,"A fusion salwar suit in mint with floral design. Crafted in Georgette (Hand wash cold). Perfect for Casual, Office. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Pear, Rectangle body types. By Janasya.",https://picsum.photos/seed/salwar-suit-mint-155/600/800,https://www.myntra.com/salwar-suit-mint?rawQuery=Handcrafted+Mint+Salwar+Suit+Office+Casual,https://www.flipkart.com/search?q=Handcrafted+Mint+Salwar+Suit+Office+Casual,https://meesho.com/search?q=salwar-suit+mint
DRS0157,Handcrafted Turquoise Salwar Suit,Salwar Suit,Turquoise,Blue,Deep|Dusky,Apple|Inverted Triangle,Festive,Traditional,Cotton,Printed,Regular,Summer|Monsoon,Women,W,₹1000-₹3000,1000,3000,2312,2749,15.9,4.3,1089,Machine wash cold,cotton|blue|festive|deep|turquoise|dusky|printed|summer monsoon|salwar suit|traditional,"A traditional salwar suit in turquoise with printed design. Crafted in Cotton (Machine wash cold). Perfect for Festive. Best suited for Deep, Dusky skin tones and Apple, Inverted Triangle body types. By W.",https://picsum.photos/seed/salwar-suit-turquoise-156/600/800,https://www.myntra.com/salwar-suit-turquoise?rawQuery=Handcrafted+Turquoise+Salwar+Suit+Festive,https://www.flipkart.com/search?q=Handcrafted+Turquoise+Salwar+Suit+Festive,https://meesho.com/search?q=salwar-suit+turquoise
DRS0158,Classic Powder Blue Lehenga,Lehenga,Powder Blue,Blue,Deep|Wheatish,Apple|Pear,Festive|Party|Wedding,Indo-Western,Net,Solid,Flared,Summer|Festive,Women,Global Desi,₹3000-₹8000,3000,8000,5786,8115,28.7,3.9,362,Hand wash cold,powder blue|festive|blue|wedding|deep|indo-western|net|lehenga|wheatish|summer festive|party|solid,"A indo-western lehenga in powder blue with solid design. Crafted in Net (Hand wash cold). Perfect for Festive, Party, Wedding. Best suited for Deep, Wheatish skin tones and Apple, Pear body types. By Global Desi.",https://picsum.photos/seed/lehenga-powder-blue-157/600/800,https://www.myntra.com/lehenga-powder-blue?rawQuery=Classic+Powder+Blue+Lehenga+Festive+Wedding+Party,https://www.flipkart.com/search?q=Classic+Powder+Blue+Lehenga+Festive+Wedding+Party,https://meesho.com/search?q=lehenga+powder-blue
DRS0159,Classic Navy Maxi Dress,Maxi Dress,Navy,Blue,Deep|Dusky|Fair|Wheatish,Hourglass|Pear,Casual|Date Night|Festive,Western,Net,Solid,Flowy,Summer|Festive,Women,AND,₹3000-₹8000,3000,8000,3913,6366,38.5,4.3,141,Hand wash cold,festive|blue|deep|maxi dress|fair|navy|date night|dusky|net|wheatish|summer festive|casual|western|solid,"A western maxi dress in navy with solid design. Crafted in Net (Hand wash cold). Perfect for Casual, Date Night, Festive. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Hourglass, Pear body types. By AND.",https://picsum.photos/seed/maxi-dress-navy-158/600/800,https://www.myntra.com/maxi-dress-navy?rawQuery=Classic+Navy+Maxi+Dress+Festive+Casual+Date+Night,https://www.flipkart.com/search?q=Classic+Navy+Maxi+Dress+Festive+Casual+Date+Night,https://meesho.com/search?q=maxi-dress+navy
DRS0160,Regal Amber Gown,Gown,Amber,Yellow,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Inverted Triangle|Pear,Party|Wedding,Indo-Western,Net,Printed,Fitted,Summer|Festive,Unisex,Anouk,₹1000-₹3000,1000,3000,1601,1973,18.9,4.6,1159,Hand wash cold,wedding|deep|party|fair|indo-western|gown|dusky|printed|net|wheatish|summer festive|yellow|amber,"A indo-western gown in amber with printed design. Crafted in Net (Hand wash cold). Perfect for Party, Wedding. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Hourglass, Inverted Triangle, Pear body types. By Anouk.",https://picsum.photos/seed/gown-amber-159/600/800,https://www.myntra.com/gown-amber?rawQuery=Regal+Amber+Gown+Party+Wedding,https://www.flipkart.com/search?q=Regal+Amber+Gown+Party+Wedding,https://meesho.com/search?q=gown+amber
DRS0161,Handcrafted Amethyst Gown,Gown,Amethyst,Purple,Deep|Dusky|Fair,Apple|Inverted Triangle|Pear|Rectangle,Wedding,Fusion,Net,Floral,Fitted,Summer|Festive,Unisex,Lakshita,₹8000+,8000,25000,22246,31791,30.0,4.2,98,Hand wash cold,wedding|deep|fair|fusion|gown|floral|dusky|net|amethyst|summer festive|purple,"A fusion gown in amethyst with floral design. Crafted in Net (Hand wash cold). Perfect for Wedding. Best suited for Deep, Dusky, Fair skin tones and Apple, Inverted Triangle, Pear, Rectangle body types. By Lakshita.",https://picsum.photos/seed/gown-amethyst-160/600/800,https://www.myntra.com/gown-amethyst?rawQuery=Handcrafted+Amethyst+Gown+Wedding,https://www.flipkart.com/search?q=Handcrafted+Amethyst+Gown+Wedding,https://meesho.com/search?q=gown+amethyst
DRS0162,Embroidered Smoky Black Lehenga,Lehenga,Smoky Black,Black,Deep|Dusky|Fair,Apple|Inverted Triangle|Pear,Festive|Party,Traditional,Net,Embroidered,Flared,Summer|Festive,Women,Soch,₹3000-₹8000,3000,8000,4295,4651,7.7,4.0,796,Hand wash cold,festive|deep|smoky black|party|fair|dusky|net|lehenga|summer festive|embroidered|black|traditional,"A traditional lehenga in smoky black with embroidered design. Crafted in Net (Hand wash cold). Perfect for Festive, Party. Best suited for Deep, Dusky, Fair skin tones and Apple, Inverted Triangle, Pear body types. By Soch.",https://picsum.photos/seed/lehenga-smoky-black-161/600/800,https://www.myntra.com/lehenga-smoky-black?rawQuery=Embroidered+Smoky+Black+Lehenga+Festive+Party,https://www.flipkart.com/search?q=Embroidered+Smoky+Black+Lehenga+Festive+Party,https://meesho.com/search?q=lehenga+smoky-black
DRS0163,Classic Crimson Maxi Dress,Maxi Dress,Crimson,Red,Dusky|Fair,Apple|Pear,Festive,Western,Georgette,Solid,Flowy,All Season,Women,H&M,₹3000-₹8000,3000,8000,6716,9482,29.2,4.9,142,Hand wash cold,festive|maxi dress|fair|crimson|dusky|all season|georgette|red|western|solid,"A western maxi dress in crimson with solid design. Crafted in Georgette (Hand wash cold). Perfect for Festive. Best suited for Dusky, Fair skin tones and Apple, Pear body types. By H&M.",https://picsum.photos/seed/maxi-dress-crimson-162/600/800,https://www.myntra.com/maxi-dress-crimson?rawQuery=Classic+Crimson+Maxi+Dress+Festive,https://www.flipkart.com/search?q=Classic+Crimson+Maxi+Dress+Festive,https://meesho.com/search?q=maxi-dress+crimson
DRS0164,Graceful Ivory Lehenga,Lehenga,Ivory,Neutral,Deep|Dusky|Fair,Apple|Hourglass|Inverted Triangle|Rectangle,Festive|Party|Wedding,Traditional,Net,Floral,Flared,Summer|Festive,Women,Soch,₹8000+,8000,25000,8106,11097,27.0,3.9,226,Hand wash cold,festive|wedding|deep|fair|neutral|ivory|floral|dusky|net|lehenga|summer festive|party|traditional,"A traditional lehenga in ivory with floral design. Crafted in Net (Hand wash cold). Perfect for Festive, Party, Wedding. Best suited for Deep, Dusky, Fair skin tones and Apple, Hourglass, Inverted Triangle, Rectangle body types. By Soch.",https://picsum.photos/seed/lehenga-ivory-163/600/800,https://www.myntra.com/lehenga-ivory?rawQuery=Graceful+Ivory+Lehenga+Party+Wedding+Festive,https://www.flipkart.com/search?q=Graceful+Ivory+Lehenga+Party+Wedding+Festive,https://meesho.com/search?q=lehenga+ivory
DRS0165,Classic Wine Saree,Saree,Wine,Red,Deep|Fair,Pear|Rectangle,Date Night,Traditional,Net,Solid,Draped,Summer|Festive,Women,Jaipur Kurti,₹8000+,8000,25000,16630,18188,8.6,4.7,262,Hand wash cold,deep|wine|fair|date night|saree|net|summer festive|red|solid|traditional,"A traditional saree in wine with solid design. Crafted in Net (Hand wash cold). Perfect for Date Night. Best suited for Deep, Fair skin tones and Pear, Rectangle body types. By Jaipur Kurti.",https://picsum.photos/seed/saree-wine-164/600/800,https://www.myntra.com/saree-wine?rawQuery=Classic+Wine+Saree+Date+Night,https://www.flipkart.com/search?q=Classic+Wine+Saree+Date+Night,https://meesho.com/search?q=saree+wine
DRS0166,Regal Sage Gown,Gown,Sage,Green,Deep|Dusky|Fair,Apple|Hourglass|Inverted Triangle|Rectangle,Party,Western,Silk,Solid,Fitted,Winter|Festive,Unisex,Vero Moda,₹8000+,8000,25000,24403,35906,32.0,3.6,33,Dry clean only,deep|winter festive|green|fair|silk|sage|gown|dusky|party|western|solid,"A western gown in sage with solid design. Crafted in Silk (Dry clean only). Perfect for Party. Best suited for Deep, Dusky, Fair skin tones and Apple, Hourglass, Inverted Triangle, Rectangle body types. By Vero Moda.",https://picsum.photos/seed/gown-sage-165/600/800,https://www.myntra.com/gown-sage?rawQuery=Regal+Sage+Gown+Party,https://www.flipkart.com/search?q=Regal+Sage+Gown+Party,https://meesho.com/search?q=gown+sage
DRS0167,Statement Blush Pink Maxi Dress,Maxi Dress,Blush Pink,Pink,Deep|Dusky|Fair|Wheatish,Inverted Triangle|Pear|Rectangle,Date Night|Festive|Party,Western,Cotton,Printed,Flowy,Summer|Monsoon,Women,Vero Moda,₹1000-₹3000,1000,3000,2560,3923,34.7,3.9,284,Machine wash cold,cotton|festive|deep|pink|maxi dress|blush pink|fair|date night|dusky|printed|wheatish|summer monsoon|party|western,"A western maxi dress in blush pink with printed design. Crafted in Cotton (Machine wash cold). Perfect for Date Night, Festive, Party. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Inverted Triangle, Pear, Rectangle body types. By Vero Moda.",https://picsum.photos/seed/maxi-dress-blush-pink-166/600/800,https://www.myntra.com/maxi-dress-blush-pink?rawQuery=Statement+Blush+Pink+Maxi+Dress+Festive+Party+Date+Night,https://www.flipkart.com/search?q=Statement+Blush+Pink+Maxi+Dress+Festive+Party+Date+Night,https://meesho.com/search?q=maxi-dress+blush-pink
DRS0168,Contemporary Lilac Kurti,Kurti,Lilac,Purple,Deep|Dusky|Fair|Wheatish,Hourglass|Rectangle,Date Night|Office,Indo-Western,Cotton,Floral,Regular,Summer|Monsoon,Women,Wishful,₹500-₹1000,500,1000,591,798,25.9,4.5,1111,Machine wash cold,cotton|deep|fair|kurti|date night|indo-western|lilac|floral|dusky|office|wheatish|summer monsoon|purple,"A indo-western kurti in lilac with floral design. Crafted in Cotton (Machine wash cold). Perfect for Date Night, Office. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Hourglass, Rectangle body types. By Wishful.",https://picsum.photos/seed/kurti-lilac-167/600/800,https://www.myntra.com/kurti-lilac?rawQuery=Contemporary+Lilac+Kurti+Date+Night+Office,https://www.flipkart.com/search?q=Contemporary+Lilac+Kurti+Date+Night+Office,https://meesho.com/search?q=kurti+lilac
DRS0169,Graceful Champagne Co-ord Set,Co-ord Set,Champagne,Neutral,Fair|Wheatish,Hourglass|Inverted Triangle|Pear|Rectangle,Casual,Indo-Western,Cotton,Floral,Regular,Summer|Monsoon,Women,Anouk,₹3000-₹8000,3000,8000,7158,7886,9.2,4.5,166,Machine wash cold,cotton|fair|indo-western|neutral|co-ord set|floral|wheatish|champagne|summer monsoon|casual,"A indo-western co-ord set in champagne with floral design. Crafted in Cotton (Machine wash cold). Perfect for Casual. Best suited for Fair, Wheatish skin tones and Hourglass, Inverted Triangle, Pear, Rectangle body types. By Anouk.",https://picsum.photos/seed/co-ord-set-champagne-168/600/800,https://www.myntra.com/co-ord-set-champagne?rawQuery=Graceful+Champagne+Co-ord+Set+Casual,https://www.flipkart.com/search?q=Graceful+Champagne+Co-ord+Set+Casual,https://meesho.com/search?q=co-ord-set+champagne
DRS0170,Luxe Amethyst Co-ord Set,Co-ord Set,Amethyst,Purple,Dusky|Wheatish,Inverted Triangle|Pear,Casual|Office,Western,Silk,Floral,Regular,Winter|Festive,Women,Vero Moda,₹1000-₹3000,1000,3000,2869,4737,39.4,4.1,652,Dry clean only,winter festive|silk|co-ord set|floral|dusky|office|amethyst|wheatish|purple|casual|western,"A western co-ord set in amethyst with floral design. Crafted in Silk (Dry clean only). Perfect for Casual, Office. Best suited for Dusky, Wheatish skin tones and Inverted Triangle, Pear body types. By Vero Moda.",https://picsum.photos/seed/co-ord-set-amethyst-169/600/800,https://www.myntra.com/co-ord-set-amethyst?rawQuery=Luxe+Amethyst+Co-ord+Set+Casual+Office,https://www.flipkart.com/search?q=Luxe+Amethyst+Co-ord+Set+Casual+Office,https://meesho.com/search?q=co-ord-set+amethyst
DRS0171,Regal Plum Gown,Gown,Plum,Purple,Dusky|Fair,Hourglass|Inverted Triangle|Pear|Rectangle,Party|Wedding,Western,Net,Solid,Fitted,Summer|Festive,Unisex,Forever 21,₹1000-₹3000,1000,3000,1217,1800,32.4,4.5,367,Hand wash cold,wedding|fair|plum|gown|dusky|net|summer festive|purple|party|western|solid,"A western gown in plum with solid design. Crafted in Net (Hand wash cold). Perfect for Party, Wedding. Best suited for Dusky, Fair skin tones and Hourglass, Inverted Triangle, Pear, Rectangle body types. By Forever 21.",https://picsum.photos/seed/gown-plum-170/600/800,https://www.myntra.com/gown-plum?rawQuery=Regal+Plum+Gown+Party+Wedding,https://www.flipkart.com/search?q=Regal+Plum+Gown+Party+Wedding,https://meesho.com/search?q=gown+plum
